label,banyak,corona,gara,lah,liat,manusia,otak,yang,covid,dalam,dan,dari,hidup,ini,jalan,lain,neger,penting,sama,satu,segala,segera,sehat,selalu,selamat,sudah,ada,pas,sakit,kapan,mau,emang,gak,itu,kalo,kasih,lagi,lebih,masyarakat,mudik,naik,nanti,pemerintah,tapi,trus,anjing,belum,hilang,indonesia,lebaran,negara,puasa,seperti,bisa,gue,kelar,negatif,positif,bener,masker,nya,orang,rasa,aku,mereka,nyata,sumpah,takut,tidak,virus,juga,padahal,angkat,buat,doang,karna,mungkin,temen,aja,dua,kok,masih,rumah,udah,bakal,bgt,kali,sampe,sana,sini,wkwk,akhir,amat,bahkan,bikin,bukan,diri,harus,krn,mei,dulu,semenjak,biasa,dah,klo,libur,pake,sekarang,terus,tes,apa,kita,sih,suka,kasus,kena,aneh,org,jadi,lulus,malah,apalagi,kata,mutasi,jangan,anak,banget,cepet,gimana,moga,punya,sekolah,selesai,soal,agar,cuma,dong,jaga,jelas,kalau,anjir,mana,pun,baru,tau,pada,kesel,skrg,taun,bingung,mati,udh,lama,makin,ramadhan,yaa,ama,gua,coba,semua,susah,buka,indo,gitu,saat,varian,gin,lalu,bulan,ilang,awal,jauh,mikir,nih,tahun,turun,ajar,alhamdulillah,baik,datang,dgn,kerja,vaksin,atau,kayak,ngga,acara,kan,kaya,main,percaya,sendiri,bumi,dengan,hanya,karena,saja,akan,berita,para,sebar,atur,dia,masalah,tak,tetap,dapat,kalian,pandemi,cara,lihat,duit,masa,untuk,cepat,pak,beneran,bilang,keluar,rame,hari,kek,mulu,tiap,emg,abis,ikut,mulai,paling,masuk,beda,uang,aamiin,allah,asa,tuh,gila,alas,tambah,tinggal,oleh,salah,bagi,saya,mah,tanggal,biar,cuman,tai,tinggi,pulang,suruh,tempat,wisata,pergi,keluarga,waktu,sekal,babi,papar,boleh,setelah,gilir,presiden,rakyat,artis,heran,kenapa,kerumun,larang,politik,jokowi,jabat,nikah,tular,pasti,capek,bebas,begini,deh,makan,warga,memang,bawa,bukber,besar,india,wna,ngepet
Negatif,0.20517485705643,0.002848513814543,0,0,0,0,0,0,0,0,0.13895386443875,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.25984622081782,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22663492415213,0.23261258520374,0,0,0.30563316615998,0,0,0,0,0.21604480885039,0,0,0,0,0,0,0.17901587653308,0,0,0,0,0,0,0.47293183663448,0.16991390094489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23015876136374,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43406662343095,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.23646591831724,0,0,0,0,0,0.25622960875909,0,0.23916037204897,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31327434102633,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24952186895719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24054829327086,0,0
Negatif,0,0.005438071827763,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32248026637088,0,0.36566980118441,0.4733447621969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58348149903269,0,0,0,0,0,0.43266667338133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.50716010559571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.4858450825378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41819407384958,0,0,0,0,0,0,0,0,0,0.5980691965048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55842382243147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negatif,0,0.008545541443628,0,0,0,0,0,0,0,0,0.41686159331625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48563392315832,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91689949847994,0,0,0,0,0,0,0,0,0,0.63948563484617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.4349622322938,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negatif,0,0.007037504718282,0,0,0,0,0,0,0,0,0,0,0,0.14832739764537,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21904173514494,0.42228334185322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26331761434842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34166135339268,0,0,0,0,0,0.26809997329559,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.55711607826356,0,0,0,0,0,0,0.62874069504892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31022979882497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35425693017814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3613330615733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.37319387693623,0,0,0,0,0,0,0,0
Negatif,0.25345129401089,0.003518752359141,0,0,0,0,0,0.37823681070245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21904173514494,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.2544925882305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.19996690953578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.34772567650822,0,0.34166135339268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20989364234368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.3651054343627,0,0,0,0.30628190495093,0.53619994659118,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27316801116322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75509370463054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negatif,0,0.003518752359141,0,0,0,0,0,0,0.30437475920432,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15584798324215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.57468991638571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.33878431807027,0,0,0,0,0,0,0,0,0,0,0,0,0.37754685231527,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38213523537417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38213523537417,0,0,0.28890214709645,0,0,0,0.29543340076638,0,0,0,0.33878431807027,0,0,0,0,0,0,0,0,0,0,0.31437034752446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.31022979882497,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35425693017814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35772126482835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.38213523537417,0,0,0
Positif,0,0.003148357373968,0,0,0,0,0,0,0,0,0,0,0.29361900850278,0.13271398736691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26283150846483,0,0,0,0,0,0.17322024060296,0,0,0,0,0,0,0,0,0,0.48882696734471,0,0,0,0,0,0,0,0,0,0.22770389473256,0,0,0.30312281090498,0,0,0,0,0.20799886763879,0.24800145749559,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60624562180996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32329800246032,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.27404170442978,0,0,0,0,0,0,0,0,0,0,0,0.30569700040398,0,0,0,0,0,0,0,0,0,0,0,0.68382094751167,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24441348367235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negatif,0,0.017945637031618,0,0.48848642892785,0,0,0,0,0,0,0,0,0,0.25215657599713,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.393830354824,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35787611615528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35681919198426,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.60223678130285,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.65787611615528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negatif,0,0.008545541443628,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47775655827369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47016922449375,0.53877231992789,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.93982302307898,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77953866245346,0,0,0,0,0,0,0,0,0,0,0,0,0,0.80946057182903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negatif,0,0.007802450883312,0,0,0,0,0,0,0,0,0.12687091970494,0,0,0.21926658782359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16190041293321,0,0,0,0,0,0,0.16833948419361,0,0,0,0,0,0,0,0,0,0.44449001314135,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.15422969261216,0,0,0.45276455514486,0,0,0,0,0,0,0,0,0,0,0.21470884992348,0,0,0,0,0,0,0,0,0,0,0,0,0.16344927857368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20000586140632,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24834903010506,0,0,0,0,0,0,0,0,0,0,0,0.22224500657068,0,0,0,0,0,0,0,0,0,0.21353636959303,0,0,0,0,0,0,0,0,0,0,0,0.20589072457567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26986053844199,0,0,0.27583895251808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20589072457567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Positif,0,0.00498489917545,0,0,0,0,0,0.26791774091424,0,0,0.48633852553562,0,0,0,0,0,0,0,0.27869132565965,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.29911736714603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77397603162912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81414404821309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36506848199508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.48402025063963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negatif,0,0.011963758021079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0913541274348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.89527988878463,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0044735626057,0,1.2285324093492,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Positif,0,0.011963758021079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.77436162729061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.99315685693242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2836592978719,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.911539909205,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negatif,0,0.004272770721814,0,0,0,0,0,0,0,0,0.41686159331625,0,0,0,0.3870211778114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35273596773143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.32554996757322,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.35874055807346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6232061792323,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.46991151153949,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.43437582157729,0,0,0,0,0.44334231315471,0,0,0.45316399342256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.41849064862468,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negatif,0,0.019939596701798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1929203871843,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.3914569688245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negatif,0,0.009969798350899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.62856770658254,0.87898443000407,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.78533794873605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.81414404821309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0037279688381,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negatif,0,0.006646532233933,0,0,0,0,0,0,0,0,0,0,0,0,0.60203294326218,0,0.72181100015121,0,0,0.67569572245356,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.47874133313168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.52881482302163,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.58221769423345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.68964359824065,0,0,0,0,0,0,0,0,0,0,0.66286492051801,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Negatif,0,0.011963758021079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.91575223231057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.71363838396853,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.0348741812947,0,0,0,0,0,0,0.87248865092521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Positif,0,0.002848513814543,0,0,0,0.26366385646944,0,0,0,0,0,0,0,0,0,0,0,0,0,0.28958388105152,0,0,0,0,0,0,0,0,0,0,0.16842576123134,0,0,0,0,0,0,0,0,0.18437181602158,0,0,0,0,0,0,0,0,0,0.24341119767264,0,0,0.27899376574979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16187797438611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.54400263737298,0,0,0.2765830003655,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20861056114004,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.22778956921149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.6904762840912,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24639861459398,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.26565529340728,0.29250771651172,0,0,0,0,0,0,0,0,0,0,0,0,0.22549936501144,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.24054829327086,0,0
Negatif,0,0.019939596701798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.2571354131651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.1147653026386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
